-0.006403614457831325, 0.04514740928698646
-0.005945701725822208, 0.03720620199649527
-0.005667562140453708, 0.032441122072288275
-0.00541655812438945, 0.028073546949996142
-0.0051723380006512545, 0.024101343330145353
-0.004928117876913058, 0.020129139710294508
-0.0046757570823835895, 0.016392879012224304
-0.004480380983393032, 0.013899194147546035
-0.0040631716053402805, 0.009382643612013908
-0.0033076155975252357, 0.00989543547298144
-0.0030648087846883026, 0.013575406694107894
-0.002839527027027027, 0.01926888669756366
-0.002596397171698377, 0.028567253399601644
-0.0024248616085965485, 0.038077502452928624
-0.0022773119505047207, 0.04836549154291825
-0.0021399381309019864, 0.06028956895062826
-0.002024611961358948, 0.07086753439049415
-0.0019364213611201553, 0.08059324669065515
-0.0018210951915771188, 0.09413116515014675
-0.001732904591338326, 0.10484352845684966
-0.0016718495604037768, 0.11332232721468913
-0.0016006186909801358, 0.12258938012802528
-0.001515820036904373, 0.13382831285479616
-0.0014140616520134583, 0.14670988617624217
-0.0013258710517746637, 0.15867200742456483
-0.0012648160208401146, 0.16734813638371265
-0.0011766254206013217, 0.17852093682680178
-0.001091826766525559, 0.19002297648865052
-0.0010205958971019197, 0.20007935020722017
-0.0009595408661673705, 0.20836081876375123
-0.0008713502659285777, 0.21940206573930146
-0.000769591881037663, 0.23215208559320857
-0.0006678334961467466, 0.24398123117434325
-0.0005660751112558319, 0.25607348369055577
-0.0004643167263649172, 0.26803418273922935
-0.0003625583414740025, 0.2789424540475916
-0.00022688049495278237, 0.2912942579997593
-0.0001183382177358059, 0.29930764192244075
0.0002615597525236109, 0.17152940335197664
0.0004772875284923504, 0.3113349710246732
0.0004854281992836239, 0.171505937057767
0.0007092966460436369, 0.17148247076355735
0.0007409548102319218, 0.3041727498886323
0.0009331650928036499, 0.1714590044693477
0.0009670845544339536, 0.29686975469066096
0.00106545099316184, 0.17144513802276928
0.0011926489742754825, 0.29007658843772166
0.0014245127227054954, 0.2839420953282058
0.001665825464018238, 0.2781660346248889
0.0019059752523607962, 0.2730215524685859
0.0021542657114946295, 0.2682596013836068
0.00243104851839792, 0.263336799518318
0.0026915499837186618, 0.259520753419935
0.002988684467600134, 0.25538513906040616
0.00318406056659069, 0.25283883280871233
0.00343642136112016, 0.24967764869731224
0.003680641484858355, 0.24694580634282837
0.003884158254640186, 0.24481961786746964
0.004235951528120207, 0.2412495919912378
0.004352246825138396, 0.24056084101833133
0.0047104363399544154, 0.23720814756561515
0.004820335395636604, 0.2365651711042709
0.005174454575056988, 0.2335286326335428
0.005329127320091179, 0.23256523459126321
0.005719879518072292, 0.22984058450357606
0.005919325952458485, 0.2285567648803611
0.00012162162162162281, 0.3102087936993598
