40.37017258596554, 0.0000011708281368909752
75.64633275546282, 7.068301537985355e-7
114.97569953977356, 6.430121483616175e-7
123.28467394420659, 0.0000010651168624012572
151.99110829529317, 0.0000033154917012874874
180.95715412433202, 0.000001000000000000002
187.3817422860383, 6.636174665426122e-7
215.44346900318823, 4.996088663188615e-7
247.70763559917089, 9.689500062613722e-7
284.8035868435802, 3.8818709714958945e-7
305.38555088334124, 3.016143878784801e-7
389.8603702549072, 3.3154917012874804e-7
351.11917342151276, 4.267140928518571e-7
432.8761281083053, 2.496090193044164e-7
464.15888336127773, 3.212545704722019e-7
533.6699231206308, 2.2707241745534846e-7
592.5530975545674, 2.9224926302337267e-7
705.480231071863, 2.2707241745534846e-7
783.3203223083876, 2.2707241745534846e-7
811.1308307896865, 1.6564490501698245e-7
869.7490026177826, 2.7438234558085023e-7
1035.5033664891298, 1.764311815044419e-7
1190.5772393787822, 1.5068922239342416e-7
1232.8467394420659, 2.0657059153031833e-7
1417.4741629268033, 1.9394171552651529e-7
1573.8730431619028, 1.5068922239342416e-7
1873.8174228603812, 2.0657059153031833e-7
2009.2330025650458, 1.414767033672742e-7
2154.4346900318824, 1.8208491703838295e-7
2154.4346900318824, 1.3708385261355835e-7
2310.1297000831582, 1.6564490501698245e-7
2750.387840931943, 1.6564490501698245e-7
3390.8066818940492, 1.3708385261355835e-7
4037.0172585965497, 1.3708385261355835e-7
4806.380863064384, 1.3708385261355835e-7
5722.367659350214, 1.2083473134063294e-7
7054.802310718624, 1.1708281368909704e-7
78332.03223083861, 7.294805193570234e-8
63537.52638084481, 7.294805193570234e-8
41803.449618514365, 7.769820019603893e-8
27503.87840931946, 8.018803828262768e-8
15738.73043161898, 9.097123897531007e-8
9326.03346883219, 1.0992485221306107e-7
103550.33664891277, 7.068301537985355e-8
146779.92676220674, 7.068301537985355e-8
187381.74228603792, 8.275766320702974e-8
215443.46900318778, 1.0320449904927851e-7
247707.63559917037, 7.769820019603893e-8
376493.5806792456, 7.769820019603893e-8
294915.0729647062, 7.068301537985355e-8
448244.6879289299, 8.540963173770412e-8
635375.2638084454, 8.540963173770412e-8
552617.0019854065, 8.275766320702974e-8
783320.3223083861, 9.689500062613703e-8
1232846.7394420635, 8.018803828262768e-8
1573873.043161898, 7.068301537985355e-8
2477076.355991704, 6.430121483616162e-8
3390806.681894046, 5.8495611812631996e-8
